requestedCustomerNum,customerRequestedBillingNumber,customerRequestedLineNumber,customerRequestedServiceNumber,requestTimestamp
111,89,3152,13481,2018-04-07 08:17:17.480
111,356,36055,13488,2018-02-14 07:19:23.640
112,293,127534,8977,2018-06-20 19:28:27.630
112,173,17806,9223,2018-06-11 02:50:21.310
112,415,86416,9406,2018-03-04 04:41:59.710
112,89,6714,10966,2018-06-21 13:11:44.220
112,261,4140,12994,2018-02-18 14:12:29.260
112,6,103597,14491,2018-11-17 08:13:59.500
113,173,21149,7772,2018-07-27 04:04:18.080
113,6,105121,10143,2018-08-18 19:36:50.770
113,356,53103,11010,2018-02-19 04:02:51.910
113,89,10523,13190,2018-05-19 02:57:59.030
114,6,126121,10287,2018-08-28 05:44:09.800
114,261,11005,11898,2018-08-08 10:21:55.840
114,356,65065,12179,2018-06-08 18:35:57.130
114,89,17116,12841,2018-11-24 03:31:40.220
115,356,78055,8956,2018-01-27 12:52:52.720
115,6,127121,9539,2018-09-24 05:07:33.530
115,261,13708,9865,2018-03-30 21:35:00.960
115,89,18065,11692,2018-01-22 12:32:18.290
115,173,34950,12168,2018-08-08 15:35:06.460
116,261,17901,7434,2018-11-16 21:53:41.020
116,89,23055,13032,2018-11-08 12:14:33.570
116,173,42149,13606,2018-02-06 12:55:00.850
116,6,128121,13661,2018-11-20 07:06:27.620
116,356,86065,14116,2018-01-22 13:05:15.530
117,173,52353,7817,2018-02-13 01:03:16.700
117,261,21632,7944,2018-07-21 11:33:55.060
117,89,27714,8930,2018-04-27 00:33:42.100
117,383,3793,8974,2018-11-06 06:44:01.150
117,7,1195,12270,2018-12-14 14:29:42.050
118,356,107065,7893,2018-06-03 05:31:42.650
118,7,3972,8653,2018-07-18 23:12:51.290
118,89,38116,11355,2018-06-14 20:30:26.670
118,173,63149,13254,2018-04-14 13:05:35.560
118,261,28026,13524,2018-12-22 23:34:28.710
119,261,34708,7928,2018-09-16 05:40:24.670
119,173,76950,8742,2018-01-24 01:35:47.080
119,347,128426,11223,2018-06-02 16:56:04.830
119,7,6448,11518,2018-12-14 16:44:47.720
119,89,44055,12770,2018-09-26 21:03:07.320
120,377,29489,7433,2018-02-17 02:35:34.570
120,173,84149,7591,2018-03-17 01:13:15.430
120,357,336,11268,2018-08-19 16:35:32.670
120,261,42632,11744,2018-07-07 04:07:35.450
120,7,9965,12924,2018-11-14 15:36:29.160
120,89,52523,13828,2018-11-20 05:33:50.750
121,173,101806,9540,2018-03-15 17:05:15.780
121,89,65055,10433,2018-02-21 08:04:36.880
121,261,53005,10445,2018-03-12 10:07:58.660
121,7,13998,11978,2018-10-12 13:44:36.660
122,173,105149,9199,2018-08-25 17:42:51.260
122,7,17602,11135,2018-02-22 08:11:46.630
122,398,7159,11660,2018-06-18 11:35:06.620
122,89,80116,12240,2018-07-27 14:17:05.810
122,261,63632,12335,2018-04-21 18:31:00.160
123,7,22195,7359,2018-03-09 15:55:02.610
123,89,86055,8078,2018-09-01 20:15:12.470
123,173,126149,9608,2018-01-23 06:45:49.540
123,373,102516,13106,2018-06-16 23:25:25.810
123,261,76708,13542,2018-01-24 18:49:18.040
124,261,84632,8900,2018-02-18 02:31:21.540
124,89,102065,10173,2018-07-10 22:34:03.850
124,7,27448,11703,2018-06-19 05:28:09.840
124,173,127149,13426,2018-12-22 00:30:00.150
124,357,19453,13634,2018-11-10 15:43:30.580
125,173,128149,7763,2018-05-31 01:01:13.400
125,89,107055,8962,2018-04-21 22:05:24.660
125,7,34998,9071,2018-05-17 01:39:51.070
125,261,101901,9926,2018-08-22 15:22:39.290
125,357,21336,10887,2018-08-21 14:03:29.120
125,382,30819,14680,2018-06-03 01:40:11.040
126,89,130055,8844,2018-07-13 02:15:53.030
126,357,28574,9082,2018-05-28 08:00:29.760
126,174,761,13162,2018-06-23 07:59:20.420
126,261,105632,14321,2018-03-31 23:12:30.720
126,7,43195,14487,2018-12-20 11:32:55.650
127,294,8071,11029,2018-05-10 14:40:43.570
127,7,51965,11682,2018-06-03 17:22:29.150
127,90,271,13166,2018-11-29 06:59:38.300
127,174,3170,13423,2018-05-27 07:03:19.550
127,357,35075,14395,2018-11-13 23:03:04.660
128,261,127632,10223,2018-04-27 18:25:13.280
128,174,7329,11316,2018-04-05 10:56:42.270
128,90,5046,12677,2018-08-21 21:58:28.200
128,424,4988,12944,2018-03-25 14:25:58.560
128,7,64195,14523,2018-02-15 02:35:54.260
129,262,217,8092,2018-07-30 08:44:58.740
129,174,12541,8677,2018-11-15 16:05:56.430
129,7,76998,9226,2018-02-25 08:36:01.770
129,90,6561,11189,2018-03-23 00:32:43.710
129,357,103453,12220,2018-01-11 11:07:37.650
130,90,10120,7661,2018-03-26 17:48:13.310
130,262,3296,9809,2018-04-01 03:23:21.260
130,278,5408,10377,2018-08-21 04:21:00.720
130,7,85195,10601,2018-05-03 20:54:27.400
130,174,16388,10768,2018-02-15 03:52:38.050
131,90,13598,7671,2018-07-08 15:38:04.390
131,262,6698,7700,2018-08-03 05:52:24.620
131,7,101602,9344,2018-10-05 06:37:01.480
131,174,17534,13870,2018-05-24 10:21:42.660
132,174,21761,8077,2018-11-19 16:17:57.270
132,90,17238,8654,2018-02-14 16:12:34.060
132,7,106195,12578,2018-02-05 19:30:01.760
132,262,11730,14039,2018-01-18 10:02:10.970
133,262,13861,9655,2018-12-08 10:45:56.510
133,7,129195,10798,2018-01-31 07:58:05.880
133,90,20709,11090,2018-08-25 22:14:32.560
133,358,1546,11499,2018-09-29 11:38:01.320
133,174,28329,13660,2018-04-06 11:45:16.340
134,242,127258,9793,2018-06-28 06:15:01.480
134,90,21271,9890,2018-12-01 12:16:54.610
134,8,964,12221,2018-04-23 13:29:07.130
134,384,21471,12871,2018-03-13 14:13:42.510
134,174,37388,13621,2018-11-03 23:44:46.280
134,262,19849,14586,2018-06-12 02:00:20.510
135,8,3010,8032,2018-11-18 15:50:39.530
135,174,42761,10366,2018-06-28 18:57:31.940
135,90,27561,12056,2018-01-19 03:50:18.560
135,262,21217,14183,2018-06-29 18:47:33.390
136,90,34598,7407,2018-11-29 08:03:12.290
136,358,11613,11707,2018-02-20 09:43:13.790
136,8,6548,13503,2018-02-08 04:20:35.460
136,262,27698,13556,2018-07-26 08:17:38.190
136,174,54541,14481,2018-11-15 23:46:03.360
137,174,63761,10338,2018-12-06 13:56:22.660
137,8,10004,10873,2018-10-20 21:15:12.330
137,262,34861,13438,2018-04-20 06:14:54.220
137,90,41709,13644,2018-10-27 04:57:04.130
138,262,42217,9340,2018-06-21 15:31:14.090
138,358,18162,10515,2018-04-23 14:19:04.810
138,174,79388,11046,2018-11-03 23:28:27.060
138,90,42271,13040,2018-06-19 15:53:29.600
138,8,13860,13767,2018-11-20 14:16:53.200
139,8,17185,7382,2018-04-25 03:12:39.660
139,399,20678,8088,2018-04-06 07:18:07.310
139,174,84761,8649,2018-12-12 23:08:24.540
139,90,52120,9943,2018-04-06 10:02:05.320
139,262,53730,13616,2018-09-17 12:39:16.440
140,174,101534,7572,2018-08-28 07:18:34.160
140,358,43546,9723,2018-07-20 08:12:48.490
140,406,67456,12447,2018-03-27 21:20:22.300
140,8,20637,12968,2018-02-18 20:40:01.710
140,262,63217,13297,2018-09-01 01:41:25.330
140,90,62709,13671,2018-07-18 18:06:36.330
141,358,78992,10617,2018-06-17 14:08:25.500
141,262,76861,12873,2018-01-21 17:56:44.900
141,174,105761,12914,2018-10-02 07:18:45.090
141,8,21964,13123,2018-11-07 16:43:24.230
141,90,63271,13447,2018-06-20 18:49:34.760
142,8,27548,8132,2018-09-24 02:53:25.870
142,262,84217,8332,2018-03-30 11:21:14.180
142,174,126761,9352,2018-08-26 02:25:13.370
142,90,76598,9696,2018-09-27 10:30:50.970
142,358,102162,14066,2018-09-22 04:55:48.510
143,358,106546,7362,2018-03-30 09:27:10.400
143,174,127761,8581,2018-04-17 22:49:49.260
143,90,84271,10554,2018-11-22 05:48:45.750
143,262,103849,11464,2018-01-31 19:36:41.030
143,8,34860,13832,2018-02-11 03:25:37.340
144,90,101238,7521,2018-08-17 02:03:46.270
144,325,196,7873,2018-09-18 21:48:40.080
144,8,41637,8026,2018-03-09 09:06:04.150
144,371,87794,9400,2018-12-20 02:04:47.520
144,174,128761,11729,2018-08-23 09:40:15.240
144,262,105217,13375,2018-08-11 03:24:05.870
145,90,105271,9724,2018-08-29 10:31:40.430
145,175,1258,10923,2018-12-17 07:14:20.690
145,419,128339,11206,2018-02-13 00:37:45.180
145,262,126217,11241,2018-07-07 05:32:25.980
145,8,42964,11949,2018-01-22 21:15:38.530
145,304,63883,12576,2018-06-03 12:58:15.170
146,262,127217,10011,2018-08-03 10:05:16.480
146,90,125709,11696,2018-01-18 07:41:04.840
146,384,126471,11826,2018-10-30 10:00:38.750
146,175,5338,12394,2018-05-12 14:04:03.440
146,8,52004,12498,2018-07-18 03:41:18.750
147,175,6389,9065,2018-04-04 17:15:48.700
147,90,126271,9542,2018-05-13 07:38:10.180
147,410,35318,9635,2018-07-01 06:54:59.040
147,395,85844,10664,2018-08-15 02:14:29.350
147,8,62637,12942,2018-03-31 11:40:05.610
148,359,15350,8403,2018-07-14 21:38:36.690
148,175,12149,8782,2018-02-13 18:04:02.000
148,90,127271,11379,2018-02-06 02:36:44.850
148,8,63964,11830,2018-02-27 03:40:59.480
148,263,2635,11922,2018-09-10 19:35:53.640
148,299,52137,13364,2018-04-12 23:58:12.490
149,175,13943,7388,2018-03-03 07:11:53.840
149,8,76860,9055,2018-08-27 19:16:04.960
149,263,3035,9424,2018-10-03 13:33:59.870
149,418,6847,10659,2018-04-08 14:58:05.880
149,90,128271,12818,2018-09-03 05:45:11.170
150,175,17393,7975,2018-04-29 22:15:12.460
150,337,52889,8889,2018-12-13 06:54:27.680
150,8,84964,11760,2018-11-10 10:25:41.670
150,359,20963,12891,2018-06-29 09:39:55.680
150,91,1681,14598,2018-12-08 12:03:22.150
151,8,101185,8866,2018-06-04 04:35:33.990
151,263,10250,9386,2018-05-22 22:40:40.960
151,175,22258,10730,2018-10-18 23:39:50.540
151,359,22617,11391,2018-04-23 15:32:10.910
151,91,3400,14140,2018-06-30 14:49:18.360
152,175,27389,9588,2018-03-10 15:11:36.730
152,91,6730,10782,2018-01-16 18:18:36.730
152,263,14235,12130,2018-04-07 01:32:34.870
152,359,28027,12704,2018-08-13 01:26:10.470
152,8,105964,13599,2018-02-08 02:59:49.820
153,8,125637,11915,2018-05-08 17:51:43.440
153,91,11313,12993,2018-11-18 13:28:50.700
153,175,34943,14381,2018-09-21 21:27:55.020
153,263,17306,14451,2018-08-02 01:36:53.930
154,91,13808,9193,2018-09-16 00:20:10.090
154,263,23635,9260,2018-01-12 00:46:00.580
154,8,126964,9932,2018-06-06 20:38:19.850
154,175,43258,11319,2018-07-23 03:38:14.360
155,440,19844,7619,2018-04-05 17:19:29.060
155,8,127964,9535,2018-12-11 05:55:07.440
155,175,54149,9883,2018-10-03 22:59:46.120
155,263,27696,10725,2018-04-19 08:00:17.150
155,91,17617,13695,2018-10-07 17:19:02.700
156,8,128964,8446,2018-01-25 02:46:56.720
156,91,22681,8808,2018-08-02 22:17:51.730
156,263,35235,8994,2018-08-11 14:39:20.630
156,175,64258,12087,2018-05-22 02:51:43.630
156,422,53917,13275,2018-10-30 11:14:23.310
156,281,42131,14104,2018-12-10 10:18:18.130
157,361,36208,7778,2018-05-20 18:28:21.520
157,263,52250,9988,2018-02-03 05:56:33.340
157,9,575,10141,2018-06-01 11:42:03.020
157,407,52295,10147,2018-11-29 22:49:33.560
157,175,76943,12867,2018-09-06 21:51:36.150
157,91,27730,13044,2018-08-02 15:44:48.370
158,359,64617,7473,2018-04-11 15:37:32.340
158,263,65635,7960,2018-12-20 04:52:48.700
158,9,5494,10832,2018-09-07 16:29:24.480
158,175,85258,12706,2018-04-28 21:44:02.610
158,91,34808,14001,2018-06-29 07:46:22.380
159,359,78350,8644,2018-10-28 13:31:09.190
159,9,7793,9491,2018-06-07 21:37:18.520
159,175,101393,10585,2018-07-26 20:51:29.210
159,263,77235,11342,2018-10-06 00:32:39.220
159,91,43681,11588,2018-02-09 21:20:47.010
160,91,53313,7789,2018-03-31 02:00:00.510
160,9,10554,8272,2018-06-18 07:17:06.970
160,263,86635,8516,2018-08-26 18:25:24.080
160,359,85617,10048,2018-05-30 06:03:33.990
160,175,106258,11300,2018-08-25 11:43:39.160
161,91,64681,9020,2018-04-22 17:36:11.170
161,9,13688,9960,2018-08-07 22:43:44.670
161,359,101960,10641,2018-07-05 18:03:50.450
161,175,129258,12877,2018-12-19 09:20:55.940
162,9,18398,7899,2018-11-20 08:03:33.820
162,91,76808,9576,2018-11-07 04:34:48.900
162,176,399,10339,2018-12-19 05:18:15.400
162,389,52632,13944,2018-08-18 12:40:27.890
162,263,107635,14494,2018-02-06 08:35:49.660
163,176,6594,9941,2018-03-19 22:32:37.760
163,91,85681,11048,2018-06-21 08:00:56.990
163,9,20911,12460,2018-05-09 15:14:45.890
163,409,29487,13094,2018-06-26 02:50:04.700
163,263,130635,14042,2018-12-23 13:55:31.840
164,264,3012,9084,2018-09-15 10:47:12.300
164,359,129617,9486,2018-11-02 15:14:23.560
164,176,7351,11492,2018-11-08 20:30:57.310
164,91,101617,11757,2018-06-11 22:11:54.300
164,9,21575,12266,2018-04-27 23:19:03.260
165,264,8185,8813,2018-08-07 18:16:39.800
165,176,12086,9904,2018-04-01 09:14:10.680
165,91,106681,10754,2018-10-05 20:54:36.300
165,360,2129,10765,2018-06-15 15:40:33.280
165,9,28793,10964,2018-11-06 10:51:00.910
166,9,34688,9120,2018-02-20 07:57:50.540
166,91,129681,9123,2018-02-03 16:10:00.710
166,176,13880,11335,2018-08-27 01:24:43.250
166,360,3014,11719,2018-05-27 06:29:46.760
166,289,64999,12813,2018-12-19 18:09:02.850
166,264,11471,13562,2018-02-18 14:13:46.730
167,264,14410,10298,2018-03-23 00:58:40.430
167,92,249,11616,2018-09-19 15:06:49.010
167,176,19249,11900,2018-04-20 05:31:14.350
167,360,8756,13833,2018-06-18 11:32:03.330
167,9,41911,14013,2018-05-10 06:40:24.780
168,264,19601,7514,2018-10-30 16:33:06.320
168,296,43491,7882,2018-06-12 17:16:53.430
168,92,3163,8013,2018-02-22 15:26:49.110
168,9,42575,8599,2018-06-05 18:37:37.350
168,379,34794,9766,2018-09-15 15:16:32.210
168,176,21399,14631,2018-06-01 02:05:02.240
169,368,85142,8328,2018-08-11 07:48:04.780
169,9,52554,11060,2018-06-01 20:48:38.940
169,92,8388,11662,2018-04-26 01:35:46.770
169,264,21156,13091,2018-02-04 04:24:54.210
169,176,28351,13403,2018-06-12 17:05:47.720
169,360,15604,14468,2018-01-24 17:20:19.350
170,176,34880,8090,2018-09-25 06:01:09.210
170,9,62911,8245,2018-06-05 00:33:13.290
170,264,29185,8308,2018-02-27 19:49:05.570
170,360,54591,10278,2018-04-06 20:49:49.780
170,92,11050,14063,2018-03-26 10:25:54.870
171,264,35410,8848,2018-11-02 16:54:29.250
171,327,103525,9414,2018-10-11 07:39:23.670
171,92,13695,10494,2018-05-24 20:18:35.690
171,176,42399,11786,2018-11-11 22:21:09.930
171,9,63575,12013,2018-04-02 18:16:11.740
172,9,76688,7584,2018-12-20 08:02:53.720
172,176,54086,8921,2018-04-24 18:38:37.280
172,92,17190,9229,2018-02-03 09:10:38.380
172,264,42156,9236,2018-08-06 19:20:44.340
172,244,11458,9501,2018-12-24 08:30:22.940
173,264,53471,10502,2018-11-22 21:08:18.980
173,176,63399,11340,2018-05-10 16:11:42.200
173,358,129546,11384,2018-03-31 09:41:28.760
173,92,21249,12273,2018-05-15 04:28:27.130
173,9,84575,13272,2018-10-15 19:51:41.990
173,359,36350,13813,2018-03-13 17:36:09.880
174,9,102398,10043,2018-10-05 01:30:15.740
174,176,76880,10260,2018-11-22 17:19:16.980
174,360,65129,12311,2018-10-22 13:13:24.450
174,346,10459,12752,2018-11-18 21:37:07.810
174,92,29388,12903,2018-02-11 19:46:39.460
174,264,63156,13285,2018-06-05 15:56:47.320
175,9,105575,10232,2018-05-02 13:01:59.500
175,176,84399,11174,2018-08-11 10:06:16.130
175,264,77410,14046,2018-10-07 15:41:11.750
175,92,34695,14119,2018-11-10 05:38:35.700
176,92,42249,7974,2018-10-08 09:52:24.020
176,264,84156,8316,2018-09-03 17:16:50.860
176,9,125911,9451,2018-09-16 01:02:19.620
176,351,42661,12700,2018-08-18 13:33:17.640
176,176,103249,13522,2018-06-20 23:23:32.030
177,298,17867,8367,2018-12-20 23:42:19.050
177,176,105399,9468,2018-05-07 07:48:13.620
177,92,53050,10382,2018-09-11 18:19:23.870
177,9,126575,11851,2018-07-17 02:58:02.920
177,264,103601,13090,2018-12-07 23:29:11.680
178,92,63249,7595,2018-02-22 10:18:21.650
178,176,126399,8497,2018-07-30 20:49:50.680
178,264,105156,13208,2018-05-02 07:37:28.670
178,9,127575,13604,2018-12-04 09:21:41.090
178,434,101625,14442,2018-02-04 16:39:03.000
179,361,122,7993,2018-04-08 03:39:06.350
179,92,76695,8450,2018-04-08 03:07:01.050
179,264,126156,9109,2018-05-29 23:02:59.460
179,9,128575,9820,2018-01-19 16:57:28.160
179,176,127399,14640,2018-09-08 01:46:41.720
180,361,3353,8142,2018-11-13 16:20:59.980
180,92,84249,8288,2018-07-24 07:16:46.460
180,264,127156,12872,2018-11-21 02:26:06.470
180,10,1363,13817,2018-10-18 18:17:37.740
180,176,128399,14101,2018-07-15 10:03:02.050
181,177,1184,11016,2018-08-27 15:47:48.690
181,361,6850,11590,2018-12-07 23:21:38.570
181,10,3001,12681,2018-07-14 03:30:13.360
181,264,128156,13754,2018-04-28 14:16:53.670
181,92,101190,14196,2018-07-02 20:17:47.040
182,361,11865,7805,2018-08-15 01:46:58.730
182,10,6248,8731,2018-12-03 03:27:15.560
182,177,3000,10505,2018-02-07 20:18:34.750
182,92,105249,12196,2018-06-01 06:58:52.430
182,265,233,14271,2018-09-15 04:52:44.610
183,10,13414,7575,2018-05-02 11:49:13.140
183,177,6525,7840,2018-03-15 20:09:42.660
183,265,6304,8181,2018-11-09 19:53:26.780
183,361,15208,10711,2018-08-20 12:54:10.030
183,355,17598,11238,2018-09-26 19:24:21.920
183,92,126249,12485,2018-10-10 06:37:17.040
184,361,17853,8165,2018-01-17 12:50:45.030
184,10,16722,9038,2018-09-28 21:11:25.440
184,265,7047,10061,2018-08-04 13:46:13.910
184,92,127249,13868,2018-11-08 06:16:38.980
184,177,10445,14371,2018-08-31 11:46:51.190
185,265,10842,12531,2018-05-14 00:14:49.570
185,361,21122,12588,2018-04-21 19:28:14.450
185,10,17094,12785,2018-06-17 17:03:15.630
185,177,14237,13270,2018-07-03 07:35:07.180
185,92,128249,14555,2018-02-01 18:40:09.040
186,10,20811,7725,2018-04-28 04:14:38.060
186,177,18163,10027,2018-06-19 04:25:33.920
186,93,677,12748,2018-09-10 06:58:06.970
186,265,14364,13168,2018-08-04 03:03:54.480
186,408,12828,13610,2018-08-23 21:30:13.790
187,177,22184,8706,2018-04-04 09:33:08.220
187,93,3342,9154,2018-11-02 16:40:01.050
187,10,22363,11853,2018-12-21 03:21:08.170
187,265,18468,13164,2018-04-06 21:37:57.370
188,265,21233,7620,2018-05-05 03:19:14.870
188,93,8884,8016,2018-09-28 18:06:42.690
188,391,340,8741,2018-06-03 13:49:43.190
188,10,27248,11396,2018-11-19 07:59:12.660
188,177,27525,11946,2018-08-16 07:39:51.670
189,10,37722,9117,2018-07-03 10:02:37.750
189,265,28047,11461,2018-06-25 19:51:36.440
189,177,35237,12107,2018-05-08 12:16:12.040
189,93,11259,12609,2018-04-21 16:31:00.850
190,10,41811,9238,2018-01-20 19:09:22.510
190,361,63122,10102,2018-11-24 03:03:39.150
190,93,15034,10408,2018-01-22 02:04:17.820
190,177,43184,13459,2018-07-19 01:55:06.540
191,10,43363,8549,2018-12-22 00:28:15.520
191,177,52445,10227,2018-08-24 10:13:26.120
191,93,18288,11126,2018-09-30 00:32:14.930
191,265,42233,11617,2018-08-10 18:13:07.000
192,265,52842,7355,2018-04-11 14:14:26.570
192,93,21677,9819,2018-03-12 06:43:13.000
192,177,64184,10326,2018-10-02 21:08:27.300
192,361,101853,13894,2018-06-04 23:26:18.730
192,10,55414,14135,2018-09-27 13:48:56.470
193,10,62811,9559,2018-06-20 10:49:07.910
193,403,28686,10396,2018-04-08 16:23:09.360
193,93,29884,10704,2018-03-05 10:07:48.670
193,265,63233,11249,2018-05-02 14:44:28.510
193,177,77237,11339,2018-03-24 21:38:11.520
194,10,64363,8268,2018-11-06 14:21:50.110
194,265,77364,9052,2018-01-24 07:54:53.170
194,177,85184,9589,2018-06-06 04:44:46.160
194,362,903,10077,2018-06-06 18:07:57.610
194,93,36034,14471,2018-06-19 00:34:23.030
195,177,102163,9753,2018-09-30 02:57:31.870
195,93,42677,11952,2018-07-08 18:27:43.520
195,10,79722,13429,2018-11-04 08:46:48.330
195,265,84233,13782,2018-07-21 18:03:22.270
196,10,85363,8816,2018-05-29 01:36:35.740
196,362,11046,9262,2018-02-15 06:12:36.330
196,265,102468,9821,2018-10-14 22:36:32.440
196,93,53259,10034,2018-12-09 09:15:23.810
196,177,106184,12140,2018-08-24 21:13:07.360
197,384,102800,8283,2018-04-07 09:35:04.400
197,10,101094,8961,2018-03-23 20:23:40.180
197,290,126878,10082,2018-09-09 02:20:42.030
197,93,63677,10965,2018-05-15 03:46:10.240
197,177,129184,14213,2018-05-02 08:30:28.670
198,178,2094,7915,2018-02-09 17:04:48.260
198,93,78034,8348,2018-06-07 12:47:36.760
198,10,106363,8689,2018-08-23 02:57:14.180
198,362,21903,14637,2018-10-16 06:51:13.280
199,355,10340,7803,2018-11-14 19:56:05.290
199,395,30568,9472,2018-12-07 02:16:16.020
199,362,28179,10625,2018-01-11 13:30:27.540
199,10,125811,10789,2018-02-12 01:14:04.490
199,178,3171,12351,2018-08-25 22:35:33.160
199,93,84677,14204,2018-05-12 23:39:04.830
200,265,128233,8806,2018-03-17 15:36:42.090
200,10,129363,9112,2018-04-04 00:30:59.040
200,178,8290,9300,2018-03-10 21:48:17.460
200,93,102288,13023,2018-05-29 16:43:57.790
200,362,42903,13934,2018-07-06 08:15:15.120
201,362,78779,8061,2018-01-13 05:27:07.930
201,266,605,11047,2018-11-15 23:08:16.730
201,11,929,12456,2018-04-04 14:35:39.890
201,93,105677,12945,2018-04-18 12:37:37.350
201,178,10688,14260,2018-06-04 04:53:12.890
202,362,84903,8629,2018-10-23 23:55:20.420
202,178,14098,10587,2018-11-15 10:59:41.440
202,11,2944,10961,2018-12-08 00:03:03.050
202,93,126677,12083,2018-03-24 15:33:51.810
202,266,3066,13039,2018-05-14 22:26:51.770
203,362,101712,9732,2018-05-10 21:40:32.990
203,93,127677,10365,2018-12-18 09:53:54.800
203,178,17437,11331,2018-08-26 16:07:39.080
203,11,6223,12550,2018-09-02 11:05:39.870
203,266,8415,12857,2018-11-16 03:56:19.420
204,178,23094,10150,2018-03-25 09:29:39.140
204,93,128677,10772,2018-07-16 13:26:33.590
204,266,11555,10982,2018-03-30 07:33:32.720
204,362,105903,12547,2018-10-20 22:12:25.000
204,11,10467,14651,2018-12-02 11:13:00.660
205,94,110,7451,2018-07-14 21:23:12.420
205,266,14862,10220,2018-05-28 22:03:27.630
205,408,25291,10567,2018-11-17 17:32:51.200
205,11,13514,12356,2018-05-16 09:13:31.000
205,178,29290,12685,2018-07-06 02:50:52.640
205,362,126903,12832,2018-09-17 14:43:11.040
206,94,3113,9377,2018-09-22 21:22:45.660
206,178,35098,12545,2018-04-13 17:36:48.440
206,11,17679,12721,2018-02-27 22:02:33.490
206,362,127903,13559,2018-11-05 21:39:43.310
206,266,17522,13953,2018-12-10 18:10:06.210
207,11,21929,8063,2018-02-10 22:54:49.910
207,362,128903,8079,2018-03-21 00:20:25.750
207,178,44094,8963,2018-05-30 22:41:11.030
207,266,21605,10406,2018-01-31 03:08:05.120
207,94,6619,13159,2018-10-04 13:04:20.340
208,94,10696,8552,2018-08-25 11:06:38.870
208,11,27223,9936,2018-04-30 23:08:21.490
208,178,52688,12039,2018-04-04 00:12:05.430
208,266,29415,12696,2018-08-12 11:42:22.800
209,266,35862,8329,2018-09-02 10:53:38.990
209,178,65094,8551,2018-07-16 02:34:18.220
209,94,14183,12181,2018-08-27 09:07:05.270
209,11,34514,13578,2018-09-08 19:40:34.000
209,363,16173,13603,2018-07-09 22:33:40.150
210,94,17670,8391,2018-07-04 15:29:26.450
210,178,77098,9081,2018-11-30 19:00:29.340
210,266,42605,9353,2018-02-25 13:26:37.380
210,11,42929,10484,2018-02-23 23:56:33.120
210,363,17649,14212,2018-06-14 12:20:44.610
211,417,42737,9269,2018-11-23 07:53:26.720
