recordInventoryEntryNumber,recordEmployeeNum,entryRecordTimestamp
725,37,2019-01-16 08:05:58.320
726,37,2019-01-15 15:45:42.630
727,37,2019-05-12 12:46:26.140
728,37,2018-02-12 18:14:27.790
729,37,2018-03-02 23:39:02.420
730,37,2018-04-21 23:20:17.550
731,37,2019-02-02 13:48:29.210
732,37,2017-07-11 22:22:44.170
733,37,2019-03-16 16:00:50.810
734,37,2019-05-17 07:38:21.690
735,37,2017-12-23 19:08:13.530
736,37,2018-01-10 19:07:22.600
737,37,2017-02-09 21:40:02.080
738,37,2017-06-15 19:33:16.090
739,37,2019-03-17 00:22:28.450
740,37,2018-11-02 13:22:40.230
741,38,2018-12-10 16:22:04.160
742,38,2019-11-03 04:15:49.510
743,38,2019-02-09 18:11:00.890
744,38,2017-11-22 01:08:14.270
745,38,2017-08-11 10:14:16.840
746,38,2019-08-15 22:28:55.090
747,38,2018-08-22 04:00:14.310
748,38,2018-05-02 01:49:37.070
749,38,2018-05-10 00:06:18.220
750,38,2018-10-10 21:14:29.170
751,38,2019-02-03 22:39:31.380
752,38,2017-02-08 20:52:52.810
753,38,2017-12-09 02:38:09.580
754,38,2018-04-30 22:28:15.610
755,38,2018-11-30 10:25:21.800
756,38,2017-08-14 02:29:46.810
757,38,2019-05-27 05:33:00.090
758,38,2018-02-13 12:14:23.990
759,38,2018-04-22 23:46:25.810
760,38,2018-06-10 13:22:24.900
761,39,2018-04-23 22:56:55.530
762,39,2019-05-26 06:51:48.360
763,39,2017-03-10 19:08:21.110
764,39,2017-01-09 11:21:58.500
765,39,2017-03-04 08:04:36.240
766,39,2018-02-04 02:31:48.350
767,39,2018-01-04 06:30:22.810
768,39,2019-09-15 08:05:34.060
769,39,2019-05-12 06:59:07.570
770,39,2017-04-13 09:44:24.910
771,39,2017-05-12 20:52:15.180
772,39,2018-02-11 13:31:30.760
773,39,2019-03-24 08:30:34.760
774,39,2018-02-20 13:04:22.060
775,39,2019-03-07 04:34:29.880
776,39,2019-08-16 16:38:36.440
777,39,2017-11-15 00:34:53.300
778,39,2019-03-20 08:37:41.930
779,39,2017-07-04 19:02:23.560
780,39,2018-04-07 13:47:40.740
781,40,2017-02-13 09:38:10.370
782,40,2019-01-14 18:37:39.530
783,40,2018-02-18 18:53:19.790
784,40,2018-02-10 10:58:07.490
785,40,2017-07-05 18:32:28.620
786,40,2019-07-11 07:25:02.850
787,40,2017-12-03 00:59:57.560
788,40,2019-08-30 23:11:31.530
789,40,2017-08-12 15:11:58.900
790,40,2018-06-09 05:30:52.020
791,40,2019-07-18 12:55:01.000
792,40,2017-07-19 17:28:53.400
793,40,2018-09-13 10:32:02.230
794,40,2018-12-10 21:26:07.000
795,40,2018-06-22 12:13:50.700
796,40,2018-07-05 17:31:16.790
797,40,2019-11-22 15:50:51.820
798,40,2019-08-19 18:59:15.430
799,40,2017-11-11 11:06:29.260
800,40,2018-10-24 02:44:54.440
801,41,2018-08-22 04:19:35.350
802,41,2018-12-13 10:30:41.630
803,41,2017-01-09 16:23:12.630
804,41,2019-04-04 00:52:16.970
805,41,2017-01-18 09:53:22.960
806,41,2018-12-04 18:46:08.090
807,41,2018-05-05 18:18:17.750
808,41,2017-11-21 20:29:18.810
809,41,2017-11-20 20:27:26.420
810,41,2017-09-14 19:36:46.600
811,41,2019-06-30 03:32:32.830
812,41,2018-10-31 03:36:49.810
813,41,2019-11-17 10:13:14.490
814,41,2018-11-18 21:14:07.910
815,41,2018-04-23 00:38:15.580
816,41,2017-05-04 03:07:54.030
817,41,2019-01-24 16:59:53.360
818,41,2019-07-12 12:07:04.560
819,41,2019-05-23 12:57:58.860
820,41,2018-11-27 06:32:51.160
821,42,2018-02-07 15:43:48.310
822,42,2019-01-26 16:35:01.500
823,42,2017-02-06 20:50:17.490
824,42,2018-11-12 13:38:08.090
825,42,2017-08-24 22:24:14.920
826,42,2019-08-02 20:00:10.690
827,42,2017-04-20 01:53:58.160
828,42,2019-11-14 22:41:47.620
829,42,2019-02-08 13:04:21.370
830,42,2017-02-10 11:13:25.540
831,42,2017-03-09 18:01:39.830
832,42,2019-02-17 03:04:41.810
833,42,2018-01-07 10:09:07.260
834,42,2017-07-27 15:21:14.070
835,42,2019-07-29 14:56:47.230
836,42,2018-03-05 22:29:16.120
837,42,2018-01-25 15:48:42.320
838,42,2019-05-01 02:58:04.580
839,42,2017-09-22 23:20:05.650
840,42,2018-05-22 21:56:01.940
841,43,2019-10-25 00:25:30.430
842,43,2019-01-03 02:26:57.140
843,43,2017-07-17 06:08:19.590
844,43,2019-08-28 16:36:21.630
845,43,2017-08-25 07:32:36.090
846,43,2017-09-09 21:42:02.150
847,43,2017-11-20 17:27:26.630
848,43,2019-03-20 22:54:59.020
849,43,2018-03-25 21:42:57.670
850,43,2018-02-27 18:40:15.500
851,43,2019-06-15 02:20:34.140
852,43,2018-04-04 06:13:12.660
853,43,2018-12-13 05:39:09.140
854,43,2018-02-10 20:20:26.490
855,43,2019-11-09 14:43:35.270
856,43,2019-03-15 11:05:50.090
857,43,2018-07-08 09:55:51.900
858,43,2017-01-11 03:02:03.360
859,43,2019-02-04 14:13:18.810
860,43,2019-11-26 03:29:49.550
861,44,2018-03-31 16:58:00.690
862,44,2018-05-28 00:05:01.450
863,44,2019-05-17 09:58:49.960
864,44,2018-11-27 13:14:30.000
865,44,2017-06-24 05:36:42.320
866,44,2018-07-27 10:08:52.690
867,44,2017-08-20 12:05:33.100
868,44,2019-07-31 18:20:59.590
869,44,2019-02-08 04:55:50.360
870,44,2018-09-12 22:24:48.820
871,44,2019-03-20 21:07:13.860
872,44,2017-12-23 06:10:05.270
873,44,2019-04-28 04:59:36.570
874,44,2017-10-10 14:14:15.510
875,44,2019-07-28 08:16:35.730
876,44,2018-03-06 15:50:49.760
877,44,2018-01-06 20:54:59.570
878,44,2019-08-10 20:38:54.380
879,44,2018-02-21 23:03:28.470
880,44,2017-12-21 13:49:28.970
881,45,2018-11-18 00:58:24.150
882,45,2018-12-01 03:35:26.140
883,45,2018-05-04 03:26:14.370
884,45,2019-03-24 10:55:25.790
885,45,2017-04-19 10:35:41.210
886,45,2018-11-09 09:24:30.030
887,45,2017-06-28 03:28:52.140
888,45,2018-03-20 05:21:24.500
889,45,2018-01-06 21:05:56.890
890,45,2019-04-16 05:35:41.120
891,45,2019-12-25 16:25:59.060
892,45,2017-09-18 14:47:33.930
893,45,2017-04-10 17:17:37.580
894,45,2018-07-30 17:04:19.640
895,45,2019-09-19 00:44:53.720
896,45,2017-07-20 07:58:55.590
897,45,2018-06-02 08:39:01.730
898,45,2018-12-10 19:56:36.520
899,45,2019-12-08 03:28:17.780
900,45,2019-12-06 17:08:20.800
901,46,2017-01-10 11:16:10.760
902,46,2017-10-08 06:06:02.110
903,46,2018-03-01 04:51:58.270
904,46,2018-10-03 18:48:44.010
905,46,2017-09-29 11:19:11.120
906,46,2017-03-21 11:24:30.410
907,46,2019-01-09 21:47:03.230
908,46,2019-12-11 21:47:48.860
909,46,2017-02-19 05:17:52.170
910,46,2017-01-19 17:05:14.670
911,46,2018-03-02 09:43:24.730
912,46,2018-12-11 11:13:18.810
913,46,2018-10-22 05:49:45.570
914,46,2018-12-08 04:59:24.540
915,46,2019-08-27 02:10:35.200
916,46,2019-11-06 07:55:00.450
917,46,2018-03-23 01:55:07.030
918,46,2017-06-20 01:18:42.460
919,46,2017-09-23 06:26:59.860
920,46,2019-11-14 15:47:02.670
921,47,2019-10-15 04:49:20.020
922,47,2019-06-15 17:45:32.400
923,47,2017-01-11 07:40:04.690
924,47,2017-09-07 04:26:23.280
925,47,2017-08-14 16:24:17.780
926,47,2019-07-19 19:42:12.710
927,47,2018-11-13 16:36:15.090
928,47,2017-09-16 03:07:56.010
929,47,2019-05-30 00:33:21.530
930,47,2017-07-22 19:11:26.290
931,47,2019-11-14 06:41:38.020
932,47,2018-04-27 01:57:31.320
933,47,2019-02-17 17:18:38.300
934,47,2017-07-22 12:05:03.310
935,47,2018-04-24 22:04:40.180
936,47,2019-10-27 23:06:03.370
937,47,2017-06-17 05:16:36.500
938,47,2017-08-08 15:08:10.420
939,47,2019-07-21 21:56:31.730
940,47,2017-01-08 07:10:48.080
941,48,2019-06-28 23:22:09.310
942,48,2019-05-28 23:03:28.990
943,48,2019-09-01 10:24:25.050
944,48,2019-09-02 15:12:10.340
945,48,2017-06-11 05:44:52.590
946,48,2017-06-16 01:46:29.680
947,48,2019-07-23 16:13:23.060
948,48,2018-09-16 23:28:27.200
949,48,2018-06-11 02:38:37.910
950,48,2019-11-21 14:00:15.850
951,48,2017-04-10 01:33:33.410
952,48,2018-04-27 12:28:43.120
953,48,2019-10-22 23:42:16.470
954,48,2018-11-21 10:48:48.390
955,48,2019-07-01 20:53:45.630
956,48,2018-02-13 21:30:20.680
957,48,2017-08-20 12:46:15.690
958,48,2019-02-21 06:44:59.070
959,48,2019-07-11 14:52:55.390
960,48,2018-08-15 02:31:08.010
961,49,2019-04-13 19:59:45.060
962,49,2017-12-04 06:25:35.190
963,49,2019-02-18 22:58:59.190
964,49,2017-05-06 23:26:53.820
965,49,2019-07-20 05:47:44.320
966,49,2019-02-26 21:20:41.890
967,49,2017-02-19 22:02:56.860
968,49,2019-11-09 06:14:06.310
969,49,2017-09-28 04:50:16.500
970,49,2019-01-20 19:50:04.170
971,49,2019-11-19 01:40:26.140
972,49,2018-02-22 12:29:14.830
973,49,2017-04-12 18:14:53.580
974,49,2017-10-17 15:58:18.780
975,49,2018-11-30 01:55:54.380
976,49,2019-12-27 22:34:45.960
977,49,2019-12-10 14:55:00.290
978,49,2019-03-27 21:15:58.950
979,49,2017-04-10 08:04:36.140
980,49,2018-04-21 05:29:39.520
981,50,2018-03-18 21:19:09.750
982,50,2018-01-08 05:39:42.720
983,50,2017-08-16 00:30:46.220
984,50,2017-06-04 10:35:13.710
985,50,2018-04-29 07:18:42.570
986,50,2019-10-08 00:01:07.140
987,50,2018-07-28 22:07:17.570
988,50,2017-10-16 00:47:09.580
989,50,2017-08-01 21:30:45.520
990,50,2019-02-06 01:03:16.420
991,50,2018-06-07 13:39:10.810
992,50,2019-12-10 08:06:53.880
993,50,2019-12-15 04:48:11.000
994,50,2017-02-08 09:07:21.300
995,50,2017-04-08 05:06:47.830
996,50,2019-12-06 07:20:08.710
997,50,2019-07-13 18:35:37.430
998,50,2018-08-15 07:48:59.070
999,50,2017-02-13 00:41:15.330
1000,50,2017-06-11 19:41:49.420
1001,37,2018-10-06 15:53:43.730
1002,41,2017-10-24 17:39:19.160
1003,39,2017-11-21 10:54:07.260
1004,28,2019-07-02 20:12:46.850
1005,11,2017-12-10 08:35:41.810
1006,28,2019-08-15 22:07:51.140
1007,46,2017-05-01 09:59:35.200
1008,23,2019-06-29 06:44:12.630
1009,49,2019-01-05 00:53:55.940
1010,14,2017-10-13 17:13:13.780
1011,15,2019-10-26 01:31:10.390
1012,24,2017-06-18 14:31:24.880
1013,32,2017-10-07 13:31:36.040
1014,24,2017-11-18 22:55:46.110
1015,50,2017-02-22 04:17:09.520
1016,2,2019-09-01 07:45:33.080
1017,44,2018-01-08 11:04:17.710
1018,50,2017-05-11 05:42:19.460
1019,34,2018-01-28 16:45:14.790
1020,16,2017-01-11 15:33:46.290
1021,41,2017-10-29 14:30:33.750
1022,43,2019-10-10 15:16:52.650
1023,50,2019-06-17 18:35:03.360
1024,2,2019-12-07 17:48:46.930
1025,35,2017-09-27 14:38:37.940
1026,27,2019-03-27 07:50:43.740
1027,47,2017-04-24 17:42:40.200
1028,35,2019-09-04 04:24:27.730
1029,28,2019-07-15 00:42:18.130
1030,5,2019-11-09 08:30:45.240
1031,10,2018-07-01 00:33:32.690
1032,23,2018-03-25 04:18:19.570
1033,15,2019-12-31 13:07:55.430
1034,50,2017-12-09 10:50:15.410
1035,33,2017-01-24 22:06:31.740
1036,39,2019-03-26 06:53:18.170
1037,2,2019-02-17 22:32:45.410
1038,20,2017-10-11 11:46:36.940
1039,18,2017-07-23 10:53:58.110
1040,48,2017-03-31 15:22:27.640
1041,26,2017-06-18 10:16:26.170
1042,36,2018-05-26 19:09:41.610
1043,6,2017-10-08 00:01:22.350
1044,14,2017-04-22 17:17:51.700
1045,46,2019-12-01 02:46:08.470
1046,40,2017-03-07 00:26:46.370
1047,17,2018-12-11 08:30:27.980
1048,23,2019-09-18 13:08:50.510
1049,8,2019-06-19 11:30:22.850
1050,12,2018-09-07 21:41:21.730
1051,21,2019-08-03 16:42:31.010
1052,36,2019-03-03 22:53:40.090
1053,31,2017-03-12 18:56:06.660
1054,25,2018-10-03 00:24:50.630
1055,10,2018-03-12 16:41:06.490
1056,44,2018-09-18 02:18:35.600
1057,42,2018-04-11 13:29:03.970
1058,37,2018-07-28 21:31:25.210
1059,43,2017-02-20 20:05:38.000
1060,34,2017-09-01 20:30:34.950
1061,32,2017-11-19 20:16:35.000
1062,11,2018-02-25 22:49:27.320
1063,45,2017-09-13 23:18:26.010
1064,45,2019-11-29 23:58:22.150
1065,5,2017-07-24 06:44:17.560
1066,42,2017-10-16 07:28:23.550
1067,9,2019-09-05 03:29:36.870
1068,33,2018-12-14 07:40:04.780
1069,42,2019-10-26 05:48:51.190
1070,11,2017-12-19 22:12:36.070
1071,50,2017-07-19 16:28:37.760
1072,25,2017-03-21 19:28:10.410
1073,33,2019-04-29 08:01:22.330
1074,36,2017-09-16 23:13:47.910
1075,41,2018-06-21 03:40:18.770
1076,6,2018-09-30 03:04:48.160
1077,37,2019-11-05 09:34:30.430
1078,36,2019-04-23 22:06:15.910
1079,7,2018-01-01 11:09:59.490
1080,46,2017-09-22 07:12:12.500
1081,10,2018-09-25 05:35:49.520
1082,24,2017-05-09 11:08:24.790
1083,28,2018-04-23 22:48:54.610
1084,17,2018-11-02 09:50:21.010
1085,34,2017-05-15 14:19:11.400
1086,24,2019-05-29 13:20:02.300
1087,42,2017-12-23 17:57:38.120
1088,41,2019-05-18 13:06:55.090
1089,40,2018-11-05 07:43:09.890
1090,39,2018-03-17 04:16:01.490
1091,47,2019-02-06 13:44:08.700
1092,15,2018-11-27 18:13:37.040
1093,27,2019-04-13 11:55:28.180
1094,34,2018-08-16 00:54:16.870
1095,17,2019-03-31 15:51:46.870
1096,15,2019-01-28 20:39:58.860
1097,42,2018-02-24 17:35:14.730
1098,12,2019-11-03 23:48:15.130
1099,10,2017-10-06 13:03:00.350
1100,4,2019-02-19 12:40:59.370
1101,32,2019-09-20 09:54:08.790
1102,35,2019-04-13 16:31:42.600
1103,32,2017-11-24 02:57:41.570
1104,47,2018-07-30 15:15:00.310
1105,12,2019-12-30 03:45:49.290
1106,47,2017-10-21 08:39:32.830
1107,4,2017-05-28 18:57:07.020
1108,46,2017-05-02 09:20:50.700
1109,34,2018-06-05 05:42:54.510
1110,5,2018-06-30 09:21:54.710
1111,8,2018-11-10 01:09:30.340
1112,6,2017-03-24 11:10:58.750
1113,31,2017-05-11 14:56:03.630
1114,48,2018-05-27 14:25:28.670
1115,25,2018-07-14 19:19:19.860
1116,8,2018-11-12 13:56:23.290
1117,34,2019-02-18 03:57:32.420
1118,29,2018-07-01 23:37:29.490
1119,12,2019-08-07 09:42:58.740
1120,31,2017-07-08 17:10:39.520
1121,1,2018-06-16 23:42:35.140
1122,19,2017-01-07 08:50:45.000
1123,43,2018-07-18 20:12:52.330
1124,4,2017-03-05 14:04:12.030
1125,15,2017-12-10 05:13:49.720
1126,36,2019-04-30 14:06:36.440
1127,48,2017-03-27 09:06:19.890
1128,50,2017-04-26 22:04:05.150
1129,20,2019-05-21 02:48:10.770
1130,27,2017-06-25 01:29:49.260
1131,15,2019-05-02 07:07:55.420
1132,26,2018-06-20 02:47:42.420
1133,27,2019-04-26 17:38:35.420
1134,3,2019-08-08 14:12:10.180
1135,15,2018-07-22 02:30:41.160
1136,25,2017-02-20 15:08:47.830
1137,43,2018-03-04 13:11:11.430
1138,31,2019-01-29 13:36:14.420
1139,6,2018-09-20 19:03:13.870
1140,38,2017-01-21 09:28:33.770
1141,21,2019-08-16 05:30:05.810
1142,47,2019-08-01 23:15:35.920
1143,7,2018-07-30 01:18:19.890
1144,35,2017-08-11 03:07:19.170
1145,31,2017-10-25 22:28:20.510
1146,42,2019-12-27 23:36:02.050
1147,35,2017-05-27 00:10:31.910
1148,29,2018-05-30 21:26:38.980
1149,9,2017-07-10 17:02:43.320
1150,10,2017-02-17 10:43:02.350
1151,31,2018-11-21 21:40:17.080
1152,13,2018-07-01 14:53:01.160
1153,50,2017-02-21 19:04:35.360
1154,29,2018-06-12 23:32:15.760
1155,4,2017-09-12 19:05:18.900
1156,14,2017-06-08 12:43:32.430
1157,43,2017-05-13 16:53:03.690
1158,29,2018-01-19 16:19:14.010
1159,33,2019-04-13 20:09:00.640
1160,26,2019-08-14 14:24:44.790
1161,49,2017-02-13 12:16:50.240
1162,4,2017-01-19 01:40:09.660
1163,26,2018-11-01 14:54:14.470
1164,8,2017-03-07 11:41:30.790
1165,41,2019-08-16 12:12:26.380
1166,33,2019-12-29 20:57:31.600
1167,29,2017-11-06 19:06:21.180
1168,28,2018-04-09 00:00:21.940
1169,34,2018-07-26 09:57:21.910
1170,50,2017-09-29 10:12:34.920
1171,16,2017-09-12 22:49:26.760
1172,4,2019-04-08 18:10:21.380
1173,24,2018-12-15 05:38:26.230
1174,25,2017-12-20 15:45:58.260
1175,11,2019-12-08 14:44:17.080
1176,4,2017-11-29 04:23:43.340
1177,12,2018-05-03 15:52:35.180
1178,8,2019-11-23 01:19:07.370
1179,23,2017-12-22 18:31:30.510
1180,23,2017-10-21 15:39:26.350
1181,1,2017-06-24 20:51:47.530
1182,20,2019-03-09 13:43:36.270
1183,41,2017-11-15 18:37:46.820
1184,11,2019-09-14 22:45:24.210
1185,46,2017-09-16 07:27:09.900
1186,2,2018-10-21 07:31:49.790
1187,26,2018-09-18 04:59:35.580
1188,49,2019-04-30 13:46:15.560
1189,50,2019-04-12 23:24:16.440
1190,1,2018-11-24 16:22:08.890
1191,33,2017-07-15 09:53:19.450
1192,14,2018-09-23 07:18:03.000
1193,49,2019-01-24 05:48:59.680
1194,30,2018-07-05 12:31:21.670
1195,39,2018-09-03 21:32:59.820
1196,17,2018-08-21 00:41:51.480
1197,22,2019-04-14 04:48:20.060
1198,49,2019-04-16 12:31:38.720
1199,45,2019-11-10 16:41:17.850
1200,49,2017-05-01 09:11:29.330
1201,13,2019-09-03 09:30:40.070
1202,7,2019-04-09 15:36:03.130
1203,45,2019-01-06 08:21:00.750
1204,9,2017-07-03 05:11:43.390
1205,45,2018-05-07 15:58:03.900
1206,28,2019-12-30 16:52:11.190
1207,40,2017-10-30 14:52:31.700
1208,26,2017-04-22 15:43:43.980
1209,18,2019-06-27 00:51:37.040
1210,50,2017-11-04 05:12:42.650
1211,2,2017-11-08 16:21:08.770
1212,35,2018-05-08 09:46:27.340
1213,7,2017-05-03 07:17:30.150
1214,10,2017-05-16 03:31:05.070
1215,25,2017-10-11 15:25:20.530
1216,30,2018-12-14 09:17:10.560
1217,14,2019-12-24 03:48:01.290
1218,16,2017-06-17 06:43:14.930
1219,13,2019-05-24 20:33:50.260
1220,40,2017-09-17 11:25:32.600
1221,7,2017-02-24 01:06:36.000
1222,31,2018-11-12 04:37:03.700
1223,28,2018-09-26 07:57:30.380
1224,33,2018-05-06 16:41:47.490
1225,18,2019-12-23 04:52:19.230
1226,2,2018-09-02 19:50:27.580
1227,5,2018-09-07 09:57:36.160
1228,44,2019-08-26 20:29:38.500
1229,36,2018-07-19 16:30:13.480
1230,45,2018-01-14 11:36:54.600
1231,33,2018-09-22 13:15:29.710
1232,13,2017-01-15 01:32:34.300
1233,14,2018-08-27 05:45:48.220
1234,24,2017-09-26 17:05:19.260
1235,10,2018-10-19 22:18:01.500
1236,45,2017-03-30 12:23:40.550
1237,25,2018-04-03 23:39:08.370
1238,32,2017-05-16 08:18:18.910
1239,16,2017-07-28 09:19:31.130
1240,19,2017-05-10 22:28:36.060
1241,13,2019-11-23 00:32:18.540
1242,50,2017-05-09 18:39:54.650
1243,31,2018-03-19 06:14:58.060
1244,1,2018-02-24 15:32:20.030
1245,50,2017-06-23 10:11:18.660
1246,49,2018-01-08 22:07:49.990
1247,8,2017-08-14 02:20:04.210
1248,39,2017-06-20 22:38:48.320
1249,5,2018-10-02 10:06:48.400
1250,10,2019-03-08 17:45:29.890
1251,4,2017-04-01 18:55:06.240
1252,6,2018-01-21 09:18:40.030
1253,37,2018-10-26 06:06:17.120
1254,6,2017-08-15 14:59:23.650
1255,42,2017-08-23 03:11:22.370
1256,33,2019-10-18 05:27:05.310
1257,29,2017-05-20 21:38:10.000
1258,13,2017-06-07 20:02:12.120
1259,42,2019-02-01 15:23:58.540
1260,43,2018-06-11 09:46:35.290
1261,23,2018-03-23 03:13:21.650
1262,46,2019-09-06 12:54:55.100
1263,41,2017-04-07 05:36:52.900
1264,24,2017-01-07 20:59:04.170
1265,18,2019-01-18 02:16:54.060
1266,39,2019-06-20 20:21:05.970
1267,22,2017-07-20 15:39:09.630
1268,33,2017-10-03 11:49:11.150
1269,50,2018-04-23 15:55:34.980
1270,31,2018-05-03 04:07:39.300
1271,5,2018-02-21 13:29:41.490
1272,32,2018-07-06 02:27:52.130
1273,50,2018-07-01 23:00:05.360
1274,44,2019-12-14 18:18:37.990
1275,27,2019-05-13 13:07:22.680
1276,7,2018-08-21 11:56:51.650
1277,1,2018-02-07 13:15:47.550
1278,28,2018-04-05 11:46:53.620
1279,34,2019-06-01 05:36:12.100
1280,19,2018-01-22 10:44:28.050
1281,44,2017-10-26 18:18:42.330
1282,17,2018-02-19 16:43:47.460
1283,40,2019-03-08 20:29:17.450
1284,26,2019-01-04 06:21:25.800
1285,42,2017-05-19 13:16:28.810
1286,28,2019-02-21 00:33:48.360
1287,27,2018-11-26 02:32:03.740
1288,9,2017-05-07 00:35:39.610
1289,32,2018-10-02 13:02:33.710
1290,28,2019-11-28 17:16:08.660
1291,16,2019-05-02 10:22:59.360
1292,13,2019-09-19 01:03:55.020
1293,41,2019-07-10 21:08:42.480
1294,24,2018-08-25 08:26:28.340
1295,47,2019-10-20 13:57:00.220
1296,17,2019-09-18 00:11:54.240
1297,10,2017-07-16 20:58:01.780
1298,8,2018-10-04 22:03:12.370
1299,34,2018-01-19 07:09:23.610
1300,11,2018-08-06 09:20:44.550
1301,27,2019-06-02 13:27:37.920
1302,26,2017-11-06 16:32:33.380
1303,39,2019-12-26 23:13:47.960
1304,25,2019-03-27 14:33:01.930
1305,6,2019-11-30 01:40:29.610
1306,22,2018-09-09 13:23:17.440
1307,6,2018-07-20 16:01:41.760
1308,43,2018-02-26 15:40:36.990
1309,29,2017-12-12 09:59:17.120
1310,36,2017-06-03 05:53:39.630
1311,33,2018-10-05 08:37:39.170
1312,1,2018-12-21 03:38:15.850
1313,29,2018-06-09 13:06:24.650
1314,23,2018-06-28 02:59:29.290
1315,50,2018-08-29 14:18:28.950
1316,7,2018-03-20 08:56:24.490
1317,7,2019-04-23 23:46:39.850
1318,15,2017-11-11 01:42:55.510
1319,32,2019-08-18 19:22:41.310
1320,40,2018-10-20 09:40:37.760
1321,13,2017-05-08 04:59:51.310
1322,14,2018-03-27 00:26:20.560
1323,1,2019-09-13 07:04:28.420
1324,23,2017-11-29 20:22:21.570
1325,15,2019-05-02 11:05:27.850
1326,42,2019-10-15 08:04:25.890
1327,42,2019-01-30 18:34:29.030
1328,27,2019-07-31 03:04:03.570
1329,48,2018-12-03 17:51:37.020
1330,11,2017-04-11 05:10:57.420
1331,48,2017-09-20 02:41:56.180
1332,43,2018-09-20 04:06:30.920
1333,45,2019-10-08 11:07:01.950
1334,24,2017-09-27 13:34:47.730
1335,43,2019-06-08 19:44:55.190
1336,18,2018-11-25 12:10:55.520
1337,28,2017-06-28 20:25:04.360
1338,16,2019-01-07 16:14:44.890
1339,21,2017-10-04 22:43:20.870
1340,20,2017-10-25 13:45:36.280
1341,22,2019-03-16 12:54:52.620
1342,34,2019-02-15 07:09:05.250
1343,31,2019-06-15 12:22:21.860
1344,47,2019-10-08 13:07:04.420
1345,46,2018-06-09 14:09:08.620
1346,15,2017-10-18 19:44:44.460
1347,35,2019-01-13 13:18:33.430
1348,18,2019-04-15 10:48:26.430
1349,24,2017-03-22 17:16:58.020
1350,40,2019-05-11 09:07:26.380
1351,11,2017-08-21 00:34:54.640
1352,46,2017-07-09 23:29:21.140
1353,26,2018-03-17 10:31:47.780
1354,44,2017-06-07 08:31:17.180
1355,48,2018-02-12 19:17:41.060
1356,14,2017-05-03 12:48:23.020
1357,25,2017-11-25 21:19:13.920
1358,17,2019-04-30 03:18:09.320
1359,10,2018-07-22 17:15:04.640
1360,14,2019-03-06 05:18:28.300
1361,31,2019-10-07 11:04:53.380
1362,30,2018-12-30 20:28:59.570
1363,46,2018-04-19 14:10:09.710
1364,19,2019-06-30 16:18:36.440
1365,38,2018-10-21 14:58:06.660
1366,40,2019-04-20 09:40:06.180
1367,6,2017-12-11 06:40:57.190
1368,6,2017-01-30 15:04:48.420
1369,31,2017-10-19 05:45:26.280
1370,32,2018-03-14 03:39:23.270
1371,29,2017-09-06 17:23:55.930
1372,41,2019-05-01 13:44:21.580
1373,44,2018-07-30 14:28:45.910
1374,12,2018-07-04 05:00:28.000
1375,19,2017-03-20 01:50:07.740
1376,30,2017-08-22 23:11:06.230
1377,34,2019-06-24 02:03:30.600
1378,5,2019-03-18 01:53:07.540
1379,27,2019-01-30 02:17:18.540
1380,50,2018-05-21 03:41:22.520
1381,8,2018-09-14 13:51:25.820
1382,25,2017-11-17 20:10:05.470
1383,4,2018-02-19 16:16:59.940
1384,8,2017-12-20 16:52:07.390
1385,50,2017-03-15 08:32:45.100
1386,2,2019-10-31 14:46:10.630
1387,17,2017-08-03 23:03:24.920
1388,2,2019-07-24 12:32:21.190
1389,26,2017-02-07 13:48:43.990
1390,29,2017-03-16 18:20:00.670
1391,43,2017-03-18 22:03:49.520
1392,12,2018-01-25 09:57:34.630
1393,6,2017-11-01 09:03:37.790
1394,8,2019-08-15 14:19:16.610
1395,39,2019-02-07 07:04:05.960
1396,42,2019-12-07 14:03:23.530
1397,38,2018-07-11 02:07:28.800
1398,13,2018-10-31 01:52:58.690
1399,9,2018-12-16 02:04:14.740
1400,7,2019-11-15 16:07:23.190
1401,9,2018-12-28 17:03:33.380
1402,29,2019-02-11 02:52:24.400
1403,37,2019-02-07 15:45:04.340
1404,42,2019-11-09 20:38:56.510
1405,12,2018-08-08 05:14:26.790
1406,21,2017-09-11 19:18:14.090
1407,3,2017-11-30 11:17:17.180
1408,15,2019-01-03 23:39:59.320
1409,25,2017-05-30 22:20:06.610
1410,18,2018-12-30 20:54:35.420
1411,31,2018-07-27 21:40:26.850
1412,21,2017-03-23 17:16:26.470
1413,40,2019-07-27 02:20:26.290
1414,10,2018-01-26 09:13:46.340
1415,6,2017-12-19 09:31:17.780
1416,7,2018-03-12 02:55:18.730
1417,27,2018-04-13 01:47:18.770
1418,38,2018-08-29 12:37:32.330
1419,19,2018-03-24 21:32:48.090
1420,37,2017-10-10 01:46:54.740
1421,23,2017-04-13 23:25:00.860
1422,5,2017-08-19 23:10:18.300
1423,30,2019-04-18 08:28:13.710
1424,3,2017-02-06 04:13:35.960
1425,39,2019-01-12 02:26:16.270
1426,18,2018-05-29 10:05:46.690
1427,35,2019-12-09 16:29:17.060
1428,36,2019-05-11 13:42:48.770
1429,24,2017-08-28 13:47:49.580
1430,28,2017-07-15 09:12:32.650
1431,42,2018-06-28 11:41:11.000
1432,22,2018-11-26 03:02:50.170
1433,46,2019-03-07 15:23:39.690
1434,21,2017-07-29 23:02:38.200
1435,41,2017-09-21 23:18:32.970
1436,30,2017-05-28 20:00:31.130
