workAttendanceTime,workGetOffTime,workHourEmployeeNum
2017-01-10 06:45:11.920,2017-01-18 06:45:12.920,10
2017-01-10 07:21:35.740,2017-01-18 07:21:36.740,22
2017-01-10 07:42:31.430,2017-01-18 07:42:32.430,23
2017-01-10 07:51:37.780,2017-01-18 07:51:38.780,37
2017-01-10 08:07:08.930,2017-01-18 08:07:09.930,9
2017-01-10 08:24:38.220,2017-01-18 08:24:39.220,35
2017-01-10 09:00:44.320,2017-01-18 09:00:45.320,18
2017-01-10 10:00:26.320,2017-01-18 10:00:27.320,41
2017-01-10 10:14:49.890,2017-01-18 10:14:50.890,41
2017-01-10 10:41:44.760,2017-01-18 10:41:45.760,32
2017-01-10 11:21:37.130,2017-01-18 11:21:38.130,28
2017-01-10 11:26:13.760,2017-01-18 11:26:14.760,49
2017-01-10 12:20:33.370,2017-01-18 12:20:34.370,35
2017-01-10 12:44:59.780,2017-01-18 12:45:00.780,28
2017-01-10 13:42:11.480,2017-01-18 13:42:12.480,7
2017-01-10 14:53:44.510,2017-01-18 14:53:45.510,50
2017-01-10 15:12:50.830,2017-01-18 15:12:51.830,35
2017-01-10 15:13:17.890,2017-01-18 15:13:18.890,10
2017-01-10 16:00:14.040,2017-01-18 16:00:15.040,13
2017-01-10 16:00:26.970,2017-01-18 16:00:27.970,11
2017-01-10 16:52:17.350,2017-01-18 16:52:18.350,44
2017-01-10 17:57:23.060,2017-01-18 17:57:24.060,18
2017-01-10 18:40:28.080,2017-01-18 18:40:29.080,49
2017-01-10 19:22:40.870,2017-01-18 19:22:41.870,31
2017-01-10 19:54:54.820,2017-01-18 19:54:55.820,33
2017-01-10 20:06:06.770,2017-01-18 20:06:07.770,41
2017-01-10 21:01:02.550,2017-01-18 21:01:03.550,46
2017-01-10 21:29:17.380,2017-01-18 21:29:18.380,8
2017-01-10 21:30:08.630,2017-01-18 21:30:09.630,22
2017-01-10 21:32:33.390,2017-01-18 21:32:34.390,22
2017-01-10 21:50:34.010,2017-01-18 21:50:35.010,23
2017-01-10 21:52:06.850,2017-01-18 21:52:07.850,8
2017-01-10 21:58:48.460,2017-01-18 21:58:49.460,22
2017-01-10 22:11:04.950,2017-01-18 22:11:05.950,46
2017-01-10 22:13:52.140,2017-01-18 22:13:53.140,33
2017-01-10 23:45:50.220,2017-01-18 23:45:51.220,50
2017-01-11 00:26:05.830,2017-01-19 00:26:06.830,3
2017-01-11 00:58:07.830,2017-01-19 00:58:08.830,34
2017-01-11 01:45:24.490,2017-01-19 01:45:25.490,28
2017-01-11 02:11:09.130,2017-01-19 02:11:10.130,21
2017-01-11 02:42:02.980,2017-01-19 02:42:03.980,32
2017-01-11 04:07:42.290,2017-01-19 04:07:43.290,31
2017-01-11 04:14:01.330,2017-01-19 04:14:02.330,35
2017-01-11 04:24:43.830,2017-01-19 04:24:44.830,10
2017-01-11 06:49:16.030,2017-01-19 06:49:17.030,36
2017-01-11 07:21:28.340,2017-01-19 07:21:29.340,48
2017-01-11 07:45:55.540,2017-01-19 07:45:56.540,36
2017-01-11 07:52:25.540,2017-01-19 07:52:26.540,35
2017-01-11 08:14:47.570,2017-01-19 08:14:48.570,41
2017-01-11 08:22:01.780,2017-01-19 08:22:02.780,7
2017-01-11 09:14:20.490,2017-01-19 09:14:21.490,2
2017-01-11 10:33:37.870,2017-01-19 10:33:38.870,34
2017-01-11 10:50:14.920,2017-01-19 10:50:15.920,17
2017-01-11 10:54:49.930,2017-01-19 10:54:50.930,5
2017-01-11 11:06:53.620,2017-01-19 11:06:54.620,17
2017-01-11 11:24:23.850,2017-01-19 11:24:24.850,32
2017-01-11 11:37:20.780,2017-01-19 11:37:21.780,42
2017-01-11 11:37:43.740,2017-01-19 11:37:44.740,50
2017-01-11 11:58:30.590,2017-01-19 11:58:31.590,25
2017-01-11 12:41:33.530,2017-01-19 12:41:34.530,48
2017-01-11 12:42:36.870,2017-01-19 12:42:37.870,49
2017-01-11 13:44:29.200,2017-01-19 13:44:30.200,31
2017-01-11 13:49:03.430,2017-01-19 13:49:04.430,8
2017-01-11 14:32:38.480,2017-01-19 14:32:39.480,11
2017-01-11 14:47:27.790,2017-01-19 14:47:28.790,5
2017-01-11 16:47:32.730,2017-01-19 16:47:33.730,34
2017-01-11 18:22:02.020,2017-01-19 18:22:03.020,30
2017-01-11 18:54:58.310,2017-01-19 18:54:59.310,7
2017-01-11 19:30:50.220,2017-01-19 19:30:51.220,20
2017-01-11 19:47:30.720,2017-01-19 19:47:31.720,40
2017-01-11 20:07:42.870,2017-01-19 20:07:43.870,37
2017-01-11 21:00:31.100,2017-01-19 21:00:32.100,21
2017-01-11 21:51:26.880,2017-01-19 21:51:27.880,7
2017-01-11 22:22:58.310,2017-01-19 22:22:59.310,31
2017-01-11 22:33:30.430,2017-01-19 22:33:31.430,48
2017-01-11 23:01:27.760,2017-01-19 23:01:28.760,7
2017-01-11 23:33:37.180,2017-01-19 23:33:38.180,5
2017-01-11 23:37:14.220,2017-01-19 23:37:15.220,37
2017-01-11 23:46:20.490,2017-01-19 23:46:21.490,19
2017-01-12 00:14:14.460,2017-01-20 00:14:15.460,28
2017-01-12 01:17:37.350,2017-01-20 01:17:38.350,7
2017-01-12 01:28:30.330,2017-01-20 01:28:31.330,10
2017-01-12 02:17:41.610,2017-01-20 02:17:42.610,18
2017-01-12 03:03:52.500,2017-01-20 03:03:53.500,28
2017-01-12 03:17:37.890,2017-01-20 03:17:38.890,11
2017-01-12 03:32:39.610,2017-01-20 03:32:40.610,24
2017-01-12 03:40:33.070,2017-01-20 03:40:34.070,22
2017-01-12 03:43:28.730,2017-01-20 03:43:29.730,29
2017-01-12 03:48:54.950,2017-01-20 03:48:55.950,37
2017-01-12 03:52:42.550,2017-01-20 03:52:43.550,21
2017-01-12 06:09:33.410,2017-01-20 06:09:34.410,28
2017-01-12 06:23:20.760,2017-01-20 06:23:21.760,23
2017-01-12 07:28:50.070,2017-01-20 07:28:51.070,18
2017-01-12 07:31:19.510,2017-01-20 07:31:20.510,41
2017-01-12 08:53:58.320,2017-01-20 08:53:59.320,49
2017-01-12 09:14:41.860,2017-01-20 09:14:42.860,3
2017-01-12 09:19:56.220,2017-01-20 09:19:57.220,21
2017-01-12 10:12:36.890,2017-01-20 10:12:37.890,23
2017-01-12 10:46:39.370,2017-01-20 10:46:40.370,28
2017-01-12 10:47:44.580,2017-01-20 10:47:45.580,44
2017-01-12 11:22:25.190,2017-01-20 11:22:26.190,40
2017-01-12 13:04:47.880,2017-01-20 13:04:48.880,18
2017-01-12 13:15:29.780,2017-01-20 13:15:30.780,8
2017-01-12 13:16:45.500,2017-01-20 13:16:46.500,24
2017-01-12 13:25:20.050,2017-01-20 13:25:21.050,42
2017-01-12 14:58:56.210,2017-01-20 14:58:57.210,5
2017-01-12 16:09:12.580,2017-01-20 16:09:13.580,24
2017-01-12 16:23:47.010,2017-01-20 16:23:48.010,31
2017-01-12 16:25:01.680,2017-01-20 16:25:02.680,31
2017-01-12 17:14:41.730,2017-01-20 17:14:42.730,32
2017-01-12 17:22:13.110,2017-01-20 17:22:14.110,4
2017-01-12 17:36:51.720,2017-01-20 17:36:52.720,9
2017-01-12 17:39:30.040,2017-01-20 17:39:31.040,40
2017-01-12 18:16:04.660,2017-01-20 18:16:05.660,4
2017-01-12 18:43:05.910,2017-01-20 18:43:06.910,25
2017-01-12 18:44:42.480,2017-01-20 18:44:43.480,34
2017-01-12 19:04:35.280,2017-01-20 19:04:36.280,49
2017-01-12 20:02:52.410,2017-01-20 20:02:53.410,44
2017-01-12 20:58:46.620,2017-01-20 20:58:47.620,18
2017-01-12 21:30:19.600,2017-01-20 21:30:20.600,43
2017-01-12 22:20:16.340,2017-01-20 22:20:17.340,31
2017-01-13 00:03:41.210,2017-01-21 00:03:42.210,18
2017-01-13 00:25:56.980,2017-01-21 00:25:57.980,26
2017-01-13 01:24:53.510,2017-01-21 01:24:54.510,1
2017-01-13 02:31:01.670,2017-01-21 02:31:02.670,15
2017-01-13 03:06:33.550,2017-01-21 03:06:34.550,42
2017-01-13 03:11:41.040,2017-01-21 03:11:42.040,19
2017-01-13 03:36:03.760,2017-01-21 03:36:04.760,9
2017-01-13 03:39:27.280,2017-01-21 03:39:28.280,39
2017-01-13 04:03:52.970,2017-01-21 04:03:53.970,7
2017-01-13 04:24:01.030,2017-01-21 04:24:02.030,38
2017-01-13 06:34:35.190,2017-01-21 06:34:36.190,3
2017-01-13 06:49:52.270,2017-01-21 06:49:53.270,46
2017-01-13 06:51:58.720,2017-01-21 06:51:59.720,5
2017-01-13 07:03:08.730,2017-01-21 07:03:09.730,50
2017-01-13 07:10:36.230,2017-01-21 07:10:37.230,34
2017-01-13 07:34:43.790,2017-01-21 07:34:44.790,40
2017-01-13 07:40:59.930,2017-01-21 07:41:00.930,11
2017-01-13 09:20:53.350,2017-01-21 09:20:54.350,20
2017-01-13 10:47:00.380,2017-01-21 10:47:01.380,25
2017-01-13 12:52:33.320,2017-01-21 12:52:34.320,10
2017-01-13 13:45:06.630,2017-01-21 13:45:07.630,49
2017-01-13 13:50:55.650,2017-01-21 13:50:56.650,22
2017-01-13 14:31:12.500,2017-01-21 14:31:13.500,27
2017-01-13 14:37:18.550,2017-01-21 14:37:19.550,45
2017-01-13 14:38:58.430,2017-01-21 14:38:59.430,31
2017-01-13 16:02:47.410,2017-01-21 16:02:48.410,43
2017-01-13 16:20:54.980,2017-01-21 16:20:55.980,3
2017-01-13 16:50:33.160,2017-01-21 16:50:34.160,27
2017-01-13 16:53:04.090,2017-01-21 16:53:05.090,47
2017-01-13 17:55:31.280,2017-01-21 17:55:32.280,26
2017-01-13 17:57:50.800,2017-01-21 17:57:51.800,34
2017-01-13 18:14:10.990,2017-01-21 18:14:11.990,33
2017-01-13 18:57:42.000,2017-01-21 18:57:43.000,36
2017-01-13 19:07:14.520,2017-01-21 19:07:15.520,7
2017-01-13 19:24:27.580,2017-01-21 19:24:28.580,24
2017-01-13 19:26:38.020,2017-01-21 19:26:39.020,33
2017-01-13 19:43:57.620,2017-01-21 19:43:58.620,8
2017-01-13 20:07:05.520,2017-01-21 20:07:06.520,16
2017-01-13 20:22:58.620,2017-01-21 20:22:59.620,2
2017-01-13 21:03:31.640,2017-01-21 21:03:32.640,18
2017-01-13 22:06:32.910,2017-01-21 22:06:33.910,37
2017-01-13 22:11:17.410,2017-01-21 22:11:18.410,45
2017-01-13 22:26:00.120,2017-01-21 22:26:01.120,39
2017-01-13 23:03:26.530,2017-01-21 23:03:27.530,24
2017-01-13 23:24:34.580,2017-01-21 23:24:35.580,37
2017-01-13 23:56:34.270,2017-01-21 23:56:35.270,19
2017-01-14 00:05:12.440,2017-01-22 00:05:13.440,14
2017-01-14 00:09:51.620,2017-01-22 00:09:52.620,47
2017-01-14 00:18:33.300,2017-01-22 00:18:34.300,48
2017-01-14 00:24:10.440,2017-01-22 00:24:11.440,25
2017-01-14 00:39:07.800,2017-01-22 00:39:08.800,19
2017-01-14 01:54:58.160,2017-01-22 01:54:59.160,17
2017-01-14 02:03:31.110,2017-01-22 02:03:32.110,19
2017-01-14 02:17:07.690,2017-01-22 02:17:08.690,2
2017-01-14 02:19:19.330,2017-01-22 02:19:20.330,31
2017-01-14 02:37:39.350,2017-01-22 02:37:40.350,18
2017-01-14 02:39:05.370,2017-01-22 02:39:06.370,36
2017-01-14 02:47:42.440,2017-01-22 02:47:43.440,11
2017-01-14 02:57:23.490,2017-01-22 02:57:24.490,48
2017-01-14 03:01:49.510,2017-01-22 03:01:50.510,50
2017-01-14 03:09:57.660,2017-01-22 03:09:58.660,13
2017-01-14 05:00:49.450,2017-01-22 05:00:50.450,35
2017-01-14 05:05:43.690,2017-01-22 05:05:44.690,20
2017-01-14 05:05:55.260,2017-01-22 05:05:56.260,20
2017-01-14 05:18:05.620,2017-01-22 05:18:06.620,41
2017-01-14 06:04:03.710,2017-01-22 06:04:04.710,39
2017-01-14 06:20:23.880,2017-01-22 06:20:24.880,13
2017-01-14 06:34:06.780,2017-01-22 06:34:07.780,23
2017-01-14 06:55:43.950,2017-01-22 06:55:44.950,49
2017-01-14 07:27:16.620,2017-01-22 07:27:17.620,41
2017-01-14 07:45:36.060,2017-01-22 07:45:37.060,46
2017-01-14 08:28:35.890,2017-01-22 08:28:36.890,2
2017-01-14 08:32:17.920,2017-01-22 08:32:18.920,43
2017-01-14 09:06:26.260,2017-01-22 09:06:27.260,4
2017-01-14 09:07:26.140,2017-01-22 09:07:27.140,42
2017-01-14 09:20:41.620,2017-01-22 09:20:42.620,16
2017-01-14 09:41:42.170,2017-01-22 09:41:43.170,42
2017-01-14 09:50:14.120,2017-01-22 09:50:15.120,23
2017-01-14 09:56:55.040,2017-01-22 09:56:56.040,31
2017-01-14 09:57:00.240,2017-01-22 09:57:01.240,24
2017-01-14 10:09:17.650,2017-01-22 10:09:18.650,33
2017-01-14 10:31:12.500,2017-01-22 10:31:13.500,15
2017-01-14 11:23:10.770,2017-01-22 11:23:11.770,37
2017-01-14 12:24:34.040,2017-01-22 12:24:35.040,46
2017-01-14 15:28:17.900,2017-01-22 15:28:18.900,9
2017-01-14 15:28:36.030,2017-01-22 15:28:37.030,9
2017-01-14 16:03:21.290,2017-01-22 16:03:22.290,5
2017-01-14 16:56:28.870,2017-01-22 16:56:29.870,8
2017-01-14 17:06:34.070,2017-01-22 17:06:35.070,18
2017-01-14 18:01:45.430,2017-01-22 18:01:46.430,32
2017-01-14 20:21:05.570,2017-01-22 20:21:06.570,35
2017-01-14 20:33:34.270,2017-01-22 20:33:35.270,3
2017-01-14 21:01:09.890,2017-01-22 21:01:10.890,32
2017-01-14 21:05:21.050,2017-01-22 21:05:22.050,44
2017-01-14 21:09:25.960,2017-01-22 21:09:26.960,43
2017-01-14 22:24:29.080,2017-01-22 22:24:30.080,9
2017-01-14 22:39:23.250,2017-01-22 22:39:24.250,11
2017-01-14 23:05:46.240,2017-01-22 23:05:47.240,12
2017-01-14 23:35:56.170,2017-01-22 23:35:57.170,17
2017-01-14 23:37:36.900,2017-01-22 23:37:37.900,50
2017-01-14 23:41:53.210,2017-01-22 23:41:54.210,29
2017-01-14 23:51:41.260,2017-01-22 23:51:42.260,21
2017-01-14 23:57:24.530,2017-01-22 23:57:25.530,4
2017-01-15 00:38:13.720,2017-01-23 00:38:14.720,39
2017-01-15 01:21:58.460,2017-01-23 01:21:59.460,33
2017-01-15 01:35:55.570,2017-01-23 01:35:56.570,21
2017-01-15 02:34:45.670,2017-01-23 02:34:46.670,47
2017-01-15 02:38:11.250,2017-01-23 02:38:12.250,18
2017-01-15 03:25:26.900,2017-01-23 03:25:27.900,31
2017-01-15 03:34:17.260,2017-01-23 03:34:18.260,38
2017-01-15 03:40:56.020,2017-01-23 03:40:57.020,21
2017-01-15 04:11:23.520,2017-01-23 04:11:24.520,21
2017-01-15 04:15:31.840,2017-01-23 04:15:32.840,44
2017-01-15 04:18:45.580,2017-01-23 04:18:46.580,42
2017-01-15 05:23:26.580,2017-01-23 05:23:27.580,40
2017-01-15 05:35:57.310,2017-01-23 05:35:58.310,22
2017-01-15 05:38:57.900,2017-01-23 05:38:58.900,48
2017-01-15 05:44:02.060,2017-01-23 05:44:03.060,47
2017-01-15 06:02:42.710,2017-01-23 06:02:43.710,39
2017-01-15 07:23:49.060,2017-01-23 07:23:50.060,25
2017-01-15 07:53:48.670,2017-01-23 07:53:49.670,42
2017-01-15 08:55:02.210,2017-01-23 08:55:03.210,13
2017-01-15 09:11:02.470,2017-01-23 09:11:03.470,24
2017-01-15 10:01:20.250,2017-01-23 10:01:21.250,21
2017-01-15 10:24:43.170,2017-01-23 10:24:44.170,42
2017-01-15 10:30:29.510,2017-01-23 10:30:30.510,8
2017-01-15 10:34:36.530,2017-01-23 10:34:37.530,23
2017-01-15 11:43:16.080,2017-01-23 11:43:17.080,17
2017-01-15 13:50:46.880,2017-01-23 13:50:47.880,16
2017-01-15 14:10:52.630,2017-01-23 14:10:53.630,43
2017-01-15 14:39:07.020,2017-01-23 14:39:08.020,37
2017-01-15 14:46:32.910,2017-01-23 14:46:33.910,39
2017-01-15 15:25:52.520,2017-01-23 15:25:53.520,21
2017-01-15 15:30:56.610,2017-01-23 15:30:57.610,27
2017-01-15 15:33:42.240,2017-01-23 15:33:43.240,33
2017-01-15 16:08:44.120,2017-01-23 16:08:45.120,4
2017-01-15 17:11:56.170,2017-01-23 17:11:57.170,28
2017-01-15 17:52:32.010,2017-01-23 17:52:33.010,45
2017-01-15 18:02:31.550,2017-01-23 18:02:32.550,40
2017-01-15 18:13:19.820,2017-01-23 18:13:20.820,13
2017-01-15 18:55:20.790,2017-01-23 18:55:21.790,35
2017-01-15 19:23:10.180,2017-01-23 19:23:11.180,8
2017-01-15 19:58:47.630,2017-01-23 19:58:48.630,31
2017-01-15 20:12:55.200,2017-01-23 20:12:56.200,30
2017-01-15 21:27:44.900,2017-01-23 21:27:45.900,28
2017-01-15 22:53:55.760,2017-01-23 22:53:56.760,47
2017-01-15 23:25:46.560,2017-01-23 23:25:47.560,12
2017-01-16 00:36:28.160,2017-01-24 00:36:29.160,17
2017-01-16 00:54:27.470,2017-01-24 00:54:28.470,33
2017-01-16 01:06:15.820,2017-01-24 01:06:16.820,49
2017-01-16 01:15:57.700,2017-01-24 01:15:58.700,26
2017-01-16 01:21:04.640,2017-01-24 01:21:05.640,35
2017-01-16 01:56:17.540,2017-01-24 01:56:18.540,10
2017-01-16 02:21:24.570,2017-01-24 02:21:25.570,31
2017-01-16 03:16:44.460,2017-01-24 03:16:45.460,3
2017-01-16 03:56:26.470,2017-01-24 03:56:27.470,38
2017-01-16 04:19:36.770,2017-01-24 04:19:37.770,4
2017-01-16 04:53:26.850,2017-01-24 04:53:27.850,44
2017-01-16 05:06:41.100,2017-01-24 05:06:42.100,1
2017-01-16 05:55:15.200,2017-01-24 05:55:16.200,19
2017-01-16 06:10:06.480,2017-01-24 06:10:07.480,7
2017-01-16 07:30:42.620,2017-01-24 07:30:43.620,16
2017-01-16 07:43:34.720,2017-01-24 07:43:35.720,16
2017-01-16 07:54:19.700,2017-01-24 07:54:20.700,38
2017-01-16 08:33:40.100,2017-01-24 08:33:41.100,42
2017-01-16 08:44:59.630,2017-01-24 08:45:00.630,1
2017-01-16 09:00:32.830,2017-01-24 09:00:33.830,40
2017-01-16 09:15:09.920,2017-01-24 09:15:10.920,41
2017-01-16 09:33:48.540,2017-01-24 09:33:49.540,19
2017-01-16 10:20:47.890,2017-01-24 10:20:48.890,2
2017-01-16 10:34:48.750,2017-01-24 10:34:49.750,20
2017-01-16 10:41:55.790,2017-01-24 10:41:56.790,18
2017-01-16 11:25:34.410,2017-01-24 11:25:35.410,21
2017-01-16 11:30:55.700,2017-01-24 11:30:56.700,16
2017-01-16 11:36:13.470,2017-01-24 11:36:14.470,39
2017-01-16 11:53:19.350,2017-01-24 11:53:20.350,15
2017-01-16 11:59:21.660,2017-01-24 11:59:22.660,31
2017-01-16 12:00:20.660,2017-01-24 12:00:21.660,4
2017-01-16 12:06:13.160,2017-01-24 12:06:14.160,48
2017-01-16 12:14:57.770,2017-01-24 12:14:58.770,7
2017-01-16 12:48:17.950,2017-01-24 12:48:18.950,5
2017-01-16 12:51:28.440,2017-01-24 12:51:29.440,24
2017-01-16 13:40:22.310,2017-01-24 13:40:23.310,25
2017-01-16 14:52:15.160,2017-01-24 14:52:16.160,24
2017-01-16 15:11:51.020,2017-01-24 15:11:52.020,4
2017-01-16 15:23:41.260,2017-01-24 15:23:42.260,50
2017-01-16 15:30:11.980,2017-01-24 15:30:12.980,8
2017-01-16 18:19:30.340,2017-01-24 18:19:31.340,39
2017-01-16 18:22:03.180,2017-01-24 18:22:04.180,23
2017-01-16 18:28:34.560,2017-01-24 18:28:35.560,11
2017-01-16 19:11:06.140,2017-01-24 19:11:07.140,28
2017-01-16 19:11:36.970,2017-01-24 19:11:37.970,5
2017-01-16 20:09:29.640,2017-01-24 20:09:30.640,29
2017-01-16 20:21:31.170,2017-01-24 20:21:32.170,1
2017-01-16 20:29:42.780,2017-01-24 20:29:43.780,44
2017-01-16 22:07:36.780,2017-01-24 22:07:37.780,16
2017-01-16 22:59:14.140,2017-01-24 22:59:15.140,28
2017-01-16 23:01:47.960,2017-01-24 23:01:48.960,2
2017-01-16 23:53:13.940,2017-01-24 23:53:14.940,2
2017-01-17 00:10:40.040,2017-01-25 00:10:41.040,8
2017-01-17 00:25:35.370,2017-01-25 00:25:36.370,43
2017-01-17 01:04:28.990,2017-01-25 01:04:29.990,7
2017-01-17 01:39:58.080,2017-01-25 01:39:59.080,22
2017-01-17 02:26:58.770,2017-01-25 02:26:59.770,17
2017-01-17 03:04:10.290,2017-01-25 03:04:11.290,25
2017-01-17 03:45:24.470,2017-01-25 03:45:25.470,3
2017-01-17 03:55:01.620,2017-01-25 03:55:02.620,9
2017-01-17 04:05:27.830,2017-01-25 04:05:28.830,23
2017-01-17 04:10:32.480,2017-01-25 04:10:33.480,13
2017-01-17 04:16:14.800,2017-01-25 04:16:15.800,31
2017-01-17 04:51:58.930,2017-01-25 04:51:59.930,23
2017-01-17 05:45:24.900,2017-01-25 05:45:25.900,14
2017-01-17 06:06:03.040,2017-01-25 06:06:04.040,34
2017-01-17 06:25:34.890,2017-01-25 06:25:35.890,39
2017-01-17 07:27:59.540,2017-01-25 07:28:00.540,30
2017-01-17 07:46:00.950,2017-01-25 07:46:01.950,1
2017-01-17 07:52:58.220,2017-01-25 07:52:59.220,31
2017-01-17 09:02:57.600,2017-01-25 09:02:58.600,24
2017-01-17 09:10:29.370,2017-01-25 09:10:30.370,24
2017-01-17 09:54:36.160,2017-01-25 09:54:37.160,30
2017-01-17 10:08:19.160,2017-01-25 10:08:20.160,21
2017-01-17 10:17:34.550,2017-01-25 10:17:35.550,26
2017-01-17 11:36:17.200,2017-01-25 11:36:18.200,7
2017-01-17 12:54:45.880,2017-01-25 12:54:46.880,50
2017-01-17 13:20:30.600,2017-01-25 13:20:31.600,41
2017-01-17 14:03:21.820,2017-01-25 14:03:22.820,9
2017-01-17 14:16:22.900,2017-01-25 14:16:23.900,48
2017-01-17 15:23:03.950,2017-01-25 15:23:04.950,42
2017-01-17 15:44:46.150,2017-01-25 15:44:47.150,27
2017-01-17 15:47:25.300,2017-01-25 15:47:26.300,4
2017-01-17 15:58:24.030,2017-01-25 15:58:25.030,50
2017-01-17 16:00:47.620,2017-01-25 16:00:48.620,49
2017-01-17 16:11:57.840,2017-01-25 16:11:58.840,31
2017-01-17 16:22:11.480,2017-01-25 16:22:12.480,16
2017-01-17 16:39:45.690,2017-01-25 16:39:46.690,29
2017-01-17 16:43:38.920,2017-01-25 16:43:39.920,48
2017-01-17 16:53:41.750,2017-01-25 16:53:42.750,19
2017-01-17 17:01:55.380,2017-01-25 17:01:56.380,46
2017-01-17 17:12:03.040,2017-01-25 17:12:04.040,14
2017-01-17 17:30:17.860,2017-01-25 17:30:18.860,11
2017-01-17 18:13:08.800,2017-01-25 18:13:09.800,27
2017-01-17 18:20:31.960,2017-01-25 18:20:32.960,16
2017-01-17 18:30:29.590,2017-01-25 18:30:30.590,33
2017-01-17 19:18:29.350,2017-01-25 19:18:30.350,19
2017-01-17 20:05:06.650,2017-01-25 20:05:07.650,50
2017-01-17 20:32:24.080,2017-01-25 20:32:25.080,8
2017-01-17 20:38:13.230,2017-01-25 20:38:14.230,29
2017-01-17 20:49:05.180,2017-01-25 20:49:06.180,50
2017-01-17 20:57:29.900,2017-01-25 20:57:30.900,44
2017-01-17 20:58:07.680,2017-01-25 20:58:08.680,13
2017-01-17 21:19:25.600,2017-01-25 21:19:26.600,48
2017-01-17 21:24:01.840,2017-01-25 21:24:02.840,7
2017-01-17 21:34:53.640,2017-01-25 21:34:54.640,1
2017-01-17 22:11:01.000,2017-01-25 22:11:02.000,15
2017-01-17 22:24:34.170,2017-01-25 22:24:35.170,8
2017-01-18 00:09:40.230,2017-01-26 00:09:41.230,24
2017-01-18 00:17:44.600,2017-01-26 00:17:45.600,23
2017-01-18 00:35:00.440,2017-01-26 00:35:01.440,45
2017-01-18 00:35:26.250,2017-01-26 00:35:27.250,17
2017-01-18 01:38:34.720,2017-01-26 01:38:35.720,14
2017-01-18 02:54:27.360,2017-01-26 02:54:28.360,37
2017-01-18 02:55:57.020,2017-01-26 02:55:58.020,27
2017-01-18 03:28:11.830,2017-01-26 03:28:12.830,48
2017-01-18 04:35:21.720,2017-01-26 04:35:22.720,15
2017-01-18 05:01:09.900,2017-01-26 05:01:10.900,25
2017-01-18 06:46:52.070,2017-01-26 06:46:53.070,46
2017-01-18 07:36:34.360,2017-01-26 07:36:35.360,16
2017-01-18 08:28:10.290,2017-01-26 08:28:11.290,45
2017-01-18 09:29:01.710,2017-01-26 09:29:02.710,46
2017-01-18 09:54:50.560,2017-01-26 09:54:51.560,42
2017-01-18 09:56:25.100,2017-01-26 09:56:26.100,25
2017-01-18 10:14:27.090,2017-01-26 10:14:28.090,29
2017-01-18 11:41:47.650,2017-01-26 11:41:48.650,29
2017-01-18 11:45:12.770,2017-01-26 11:45:13.770,16
2017-01-18 11:53:43.200,2017-01-26 11:53:44.200,37
2017-01-18 12:55:03.220,2017-01-26 12:55:04.220,15
2017-01-18 13:00:20.720,2017-01-26 13:00:21.720,26
2017-01-18 13:40:16.570,2017-01-26 13:40:17.570,45
2017-01-18 14:01:09.640,2017-01-26 14:01:10.640,41
2017-01-18 14:12:02.570,2017-01-26 14:12:03.570,33
2017-01-18 14:19:10.390,2017-01-26 14:19:11.390,50
2017-01-18 14:44:49.680,2017-01-26 14:44:50.680,24
2017-01-18 14:56:02.240,2017-01-26 14:56:03.240,27
2017-01-18 14:56:58.960,2017-01-26 14:56:59.960,46
2017-01-18 15:36:17.850,2017-01-26 15:36:18.850,8
2017-01-18 15:55:35.770,2017-01-26 15:55:36.770,13
2017-01-18 16:21:44.220,2017-01-26 16:21:45.220,31
2017-01-18 16:42:21.540,2017-01-26 16:42:22.540,28
2017-01-18 16:56:32.100,2017-01-26 16:56:33.100,2
2017-01-18 16:58:57.390,2017-01-26 16:58:58.390,33
2017-01-18 17:36:28.840,2017-01-26 17:36:29.840,19
2017-01-18 19:43:28.600,2017-01-26 19:43:29.600,43
2017-01-18 19:44:52.340,2017-01-26 19:44:53.340,18
2017-01-18 19:54:39.630,2017-01-26 19:54:40.630,16
2017-01-18 20:21:28.350,2017-01-26 20:21:29.350,19
2017-01-18 21:30:34.140,2017-01-26 21:30:35.140,7
2017-01-18 22:25:49.160,2017-01-26 22:25:50.160,2
2017-01-18 22:42:10.870,2017-01-26 22:42:11.870,34
2017-01-18 22:43:46.270,2017-01-26 22:43:47.270,7
2017-01-18 22:46:04.770,2017-01-26 22:46:05.770,11
2017-01-18 22:51:34.620,2017-01-26 22:51:35.620,25
2017-01-19 00:13:08.300,2017-01-27 00:13:09.300,17
2017-01-19 00:13:47.020,2017-01-27 00:13:48.020,18
2017-01-19 00:41:27.280,2017-01-27 00:41:28.280,3
2017-01-19 01:05:18.700,2017-01-27 01:05:19.700,30
2017-01-19 01:16:26.410,2017-01-27 01:16:27.410,48
2017-01-19 01:38:38.870,2017-01-27 01:38:39.870,50
2017-01-19 01:42:10.490,2017-01-27 01:42:11.490,42
2017-01-19 01:56:21.400,2017-01-27 01:56:22.400,24
2017-01-19 01:57:53.650,2017-01-27 01:57:54.650,38
2017-01-19 01:58:22.320,2017-01-27 01:58:23.320,1
2017-01-19 02:06:52.300,2017-01-27 02:06:53.300,35
2017-01-19 03:16:26.140,2017-01-27 03:16:27.140,37
2017-01-19 03:36:21.290,2017-01-27 03:36:22.290,24
2017-01-19 04:35:56.210,2017-01-27 04:35:57.210,40
